# Wavelength (Å), Efficiency
5.790000000000000036e+00,8.517138889691693304e-01
5.799999999999999822e+00,8.516439526277812533e-01
5.809999999999999609e+00,8.515615089020126538e-01
5.820000000000000284e+00,8.514591185410541607e-01
5.830000000000000071e+00,8.513571114080931146e-01
5.839999999999999858e+00,8.512567157643476934e-01
5.849999999999999645e+00,8.511918638805090476e-01
5.860000000000000320e+00,8.511272262052989035e-01
5.870000000000000107e+00,8.510628032073691562e-01
5.879999999999999893e+00,8.509710749280344766e-01
5.889999999999999680e+00,8.508656760882685743e-01
5.899999999999999467e+00,8.507606614483617102e-01
5.910000000000000142e+00,8.506695583951142670e-01
5.919999999999999929e+00,8.506149587199601791e-01
5.929999999999999716e+00,8.505605115501109204e-01
5.939999999999999503e+00,8.505062178880833379e-01
5.950000000000000178e+00,8.504545518351234179e-01
5.959999999999999964e+00,8.504034279589950396e-01
5.969999999999999751e+00,8.503524482122503114e-01
5.979999999999999538e+00,8.502274717056056419e-01
5.990000000000000213e+00,8.500055440211541358e-01
6.000000000000000000e+00,8.497846575689719240e-01
6.009999999999999787e+00,8.495648070897466875e-01
6.019999999999999574e+00,8.495523793349684105e-01
6.030000000000000249e+00,8.495437638197086416e-01
6.040000000000000036e+00,8.495350731970269242e-01
6.049999999999999822e+00,8.495812780398118713e-01
6.059999999999999609e+00,8.496794426980274206e-01
6.070000000000000284e+00,8.497770175668551973e-01
6.080000000000000071e+00,8.498684223727521747e-01
6.089999999999999858e+00,8.497125402089150681e-01
6.099999999999999645e+00,8.495573352410836776e-01
6.110000000000000320e+00,8.494028047420428829e-01
6.120000000000000107e+00,8.492981939072996589e-01
6.129999999999999893e+00,8.492407678280606831e-01
6.139999999999999680e+00,8.491834979011555484e-01
6.150000000000000355e+00,8.491263851747027358e-01
6.160000000000000142e+00,8.489293357735732126e-01
6.169999999999999929e+00,8.487306251641075772e-01
6.179999999999999716e+00,8.485328189624656847e-01
6.189999999999999503e+00,8.484060921870011374e-01
6.200000000000000178e+00,8.483721321222814638e-01
6.209999999999999964e+00,8.483382401514689697e-01
6.219999999999999751e+00,8.483044173093891027e-01
6.229999999999999538e+00,8.483433304716812007e-01
6.240000000000000213e+00,8.483937165032187089e-01
6.250000000000000000e+00,8.484437660254749991e-01
6.259999999999999787e+00,8.484485907076000366e-01
6.269999999999999574e+00,8.483314813885725059e-01
6.280000000000000249e+00,8.482148413985364233e-01
6.290000000000000036e+00,8.480986693177277047e-01
6.299999999999999822e+00,8.479479751655075725e-01
6.309999999999999609e+00,8.477796518162128425e-01
6.320000000000000284e+00,8.476120550576859980e-01
6.330000000000000071e+00,8.474493363281745406e-01
6.339999999999999858e+00,8.474619441047041013e-01
6.349999999999999645e+00,8.474743961071422582e-01
6.360000000000000320e+00,8.474866947752676127e-01
6.370000000000000107e+00,8.474273859735211856e-01
6.379999999999999893e+00,8.472463687291490464e-01
6.389999999999999680e+00,8.470661494713793704e-01
6.400000000000000355e+00,8.468867243426393410e-01
6.410000000000000142e+00,8.466945020033879166e-01
6.419999999999999929e+00,8.464971439695015976e-01
6.429999999999999716e+00,8.463006608914546147e-01
6.439999999999999503e+00,8.461050484483145784e-01
6.450000000000000178e+00,8.462567883174691996e-01
6.459999999999999964e+00,8.464087700192989283e-01
6.469999999999999751e+00,8.465599987977867613e-01
6.479999999999999538e+00,8.465924115130153416e-01
6.490000000000000213e+00,8.463206389101920468e-01
6.500000000000000000e+00,8.460501233028228096e-01
6.509999999999999787e+00,8.457808576837412273e-01
6.519999999999999574e+00,8.457333129390501858e-01
6.530000000000000249e+00,8.458733872668779963e-01
6.540000000000000036e+00,8.460127691959867802e-01
6.549999999999999822e+00,8.461514638400693400e-01
6.559999999999999609e+00,8.461083219900408237e-01
6.570000000000000284e+00,8.460140287105307744e-01
6.580000000000000071e+00,8.459200886041127188e-01
6.589999999999999858e+00,8.458265007778051903e-01
6.599999999999999645e+00,8.456542605930914558e-01
6.610000000000000320e+00,8.454824712398366637e-01
6.620000000000000107e+00,8.453114174324621866e-01
6.629999999999999893e+00,8.451635227677750661e-01
6.639999999999999680e+00,8.451104644538033339e-01
6.650000000000000355e+00,8.450575782043024953e-01
6.660000000000000142e+00,8.450048639749199175e-01
6.669999999999999929e+00,8.449195658679671261e-01
6.679999999999999716e+00,8.447778477917700091e-01
6.689999999999999503e+00,8.446367076750496139e-01
6.700000000000000178e+00,8.444961431377027150e-01
6.709999999999999964e+00,8.444391069120587012e-01
6.719999999999999751e+00,8.444596051932289349e-01
6.729999999999999538e+00,8.444799477259016252e-01
6.740000000000000213e+00,8.445001363336921418e-01
6.750000000000000000e+00,8.444849545500804355e-01
6.759999999999999787e+00,8.444505307380836268e-01
6.769999999999999574e+00,8.444161881131292402e-01
6.780000000000000249e+00,8.443819272359123218e-01
6.790000000000000036e+00,8.443036839342248356e-01
6.799999999999999822e+00,8.442113131152502170e-01
6.809999999999999609e+00,8.441192915881172709e-01
6.820000000000000284e+00,8.440276182099805125e-01
6.830000000000000071e+00,8.438757957107463348e-01
6.839999999999999858e+00,8.437128953277189813e-01
6.849999999999999645e+00,8.435506742843288386e-01
6.860000000000000320e+00,8.433891293645028320e-01
6.870000000000000107e+00,8.433374164195573952e-01
6.879999999999999893e+00,8.432980449147958746e-01
6.889999999999999680e+00,8.432587758192450211e-01
6.900000000000000355e+00,8.432196095470174679e-01
6.910000000000000142e+00,8.431788217301133814e-01
6.919999999999999929e+00,8.431380405985851034e-01
6.929999999999999716e+00,8.430973798206613523e-01
6.939999999999999503e+00,8.430568394890748385e-01
6.950000000000000178e+00,8.430494567018677055e-01
6.959999999999999964e+00,8.430436057361175850e-01
6.969999999999999751e+00,8.430377172658394258e-01
6.979999999999999538e+00,8.430317923789641954e-01
6.990000000000000213e+00,8.429399085428558314e-01
